AMZN,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
1063,93.24,94.13,59414684,94.58,92.83,93.8426,433372,2022-11-23 05:00:00
1064,93.79,93.41,35088609,94.43,93.065,93.7731,297836,2022-11-25 05:00:00
1065,93.93,93.95,75062316,96.4,93.43,94.4403,572356,2022-11-28 05:00:00
1066,94.04,92.42,65567286,94.41,91.44,92.5691,535131,2022-11-29 05:00:00
1067,92.47,96.54,102805806,96.54,91.525,94.2545,698414,2022-11-30 05:00:00
1068,96.99,95.5,68487969,97.23,94.92,95.9432,566475,2022-12-01 05:00:00
1069,94.475,94.13,72496388,95.36,93.78,94.326,564715,2022-12-02 05:00:00
1070,93.05,91.01,71535526,94.06,90.82,91.9759,635423,2022-12-05 05:00:00
1071,90.5,88.25,75503628,91.04,87.9,88.9878,697936,2022-12-06 05:00:00
1072,88.34,88.46,68086880,89.89,87.48,88.3485,554420,2022-12-07 05:00:00
1073,89.24,90.35,73305887,90.86,87.88,89.9326,560413,2022-12-08 05:00:00
1074,88.9,89.09,67398506,90.3,88.63,89.4021,530211,2022-12-09 05:00:00
1075,89.21,90.55,61999762,90.58,87.87,89.3311,516683,2022-12-12 05:00:00
1076,95.23,92.49,100212038,96.25,90.52,93.1398,773656,2022-12-13 05:00:00
1077,92.502,91.58,70283506,93.4581,89.87,92.1202,542344,2022-12-14 05:00:00
1078,89.89,88.45,84802877,89.97,87.47,88.4099,698193,2022-12-15 05:00:00
1079,88.265,87.86,146144064,89.35,86.73,87.8097,629942,2022-12-16 05:00:00
1080,87.51,84.92,83530060,87.63,84.51,85.4789,746547,2022-12-19 05:00:00
1081,85.33,85.19,74348301,86.61,84.33,85.3938,536646,2022-12-20 05:00:00
1082,86.175,86.77,59067156,87.225,85.21,86.5524,466873,2022-12-21 05:00:00
1083,85.52,83.79,81431314,85.68,82.25,83.5866,701868,2022-12-22 05:00:00
1084,83.25,85.25,57433655,85.78,82.9344,84.5241,478256,2022-12-23 05:00:00
1085,84.97,83.04,57284035,85.35,83,83.7693,499691,2022-12-27 05:00:00
1086,82.8,81.82,58228575,83.48,81.69,82.3609,521291,2022-12-28 05:00:00
1087,82.87,84.18,54995895,84.55,82.55,83.7973,473303,2022-12-29 05:00:00
1088,83.12,84,62401194,84.05,82.47,83.186,482279,2022-12-30 05:00:00
1089,85.46,85.82,76706040,86.96,84.205,85.5452,575321,2023-01-03 05:00:00
1090,86.55,85.14,68885123,86.98,83.36,85.1301,575729,2023-01-04 05:00:00
1091,85.33,83.12,67930825,85.42,83.07,83.7788,532666,2023-01-05 05:00:00
1092,83.03,86.08,83303361,86.4,81.43,84.4954,657438,2023-01-06 05:00:00
1093,87.46,87.36,65266056,89.48,87.08,88.3985,590215,2023-01-09 05:00:00
1094,87.57,89.87,67685201,90.185,87.29,89.3736,523587,2023-01-10 05:00:00
1095,90.93,95.09,103126183,95.26,90.93,93.7151,741563,2023-01-11 05:00:00
1096,96.93,95.27,85254781,97.19,93.5,95.218,630928,2023-01-12 05:00:00
1097,94.18,98.12,85549432,98.37,94.12,96.997,619727,2023-01-13 05:00:00
1098,98.68,96.05,72755001,98.89,95.73,96.7656,600669,2023-01-17 05:00:00
1099,97.25,95.46,79532870,99.32,95.38,96.8796,581769,2023-01-18 05:00:00
1100,94.74,93.68,68915663,95.44,92.86,93.9022,502112,2023-01-19 05:00:00
1101,93.86,97.25,67141539,97.354,93.2025,95.8223,467435,2023-01-20 05:00:00
1102,97.56,97.52,76487303,97.78,95.86,97.2175,589238,2023-01-23 05:00:00
1103,96.93,96.32,66929452,98.09,96,97.0691,480419,2023-01-24 05:00:00
1104,92.56,97.18,94261570,97.24,91.52,94.5588,696993,2023-01-25 05:00:00
1105,98.235,99.22,68523557,99.49,96.92,98.522,531132,2023-01-26 05:00:00
1106,99.53,102.24,87775614,103.485,99.53,101.8376,645609,2023-01-27 05:00:00
1107,101.09,100.55,70691860,101.74,99.01,100.5827,566993,2023-01-30 05:00:00
1108,101.155,103.13,66527253,103.3484,101.14,102.5976,481184,2023-01-31 05:00:00
1109,102.53,105.15,80450121,106.24,101.24,103.7156,642368,2023-02-01 05:00:00
1110,110.245,112.91,157942363,114,108.88,111.3451,1209503,2023-02-02 05:00:00
1111,105.26,103.39,144343628,108.78,102.52,105.7858,1134293,2023-02-03 05:00:00
1112,102.925,102.18,81945199,103.9484,100.65,102.246,625158,2023-02-06 05:00:00
1113,101.17,102.11,119316301,102.41,98.08,100.2393,854814,2023-02-07 05:00:00
1114,102.04,100.05,74746154,102.6699,98.775,100.1813,548954,2023-02-08 05:00:00
1115,101.32,98.24,64568489,101.78,97.57,99.3668,560764,2023-02-09 05:00:00
1116,97.56,97.61,52733633,98.8163,96.23,97.4738,487987,2023-02-10 05:00:00
1117,97.85,99.54,52775864,99.68,96.91,98.8244,432119,2023-02-13 05:00:00
1118,98.41,99.7,56202698,100.9207,97.52,99.0512,458644,2023-02-14 05:00:00
1119,99.09,101.16,48053879,101.17,98.45,99.9413,412969,2023-02-15 05:00:00
1120,99.21,98.15,56309473,100.63,98.1,99.233,441738,2023-02-16 05:00:00
1121,97.8,97.2,60029405,97.94,95.65,96.6185,485368,2023-02-17 05:00:00
1122,95.335,94.58,56580360,95.605,94.27,94.7843,487312,2023-02-21 05:00:00
1123,95.1,95.79,59484094,97.01,94.8,95.9192,443044,2023-02-22 05:00:00
1124,96.12,95.82,48466994,96.43,93.67,95.2741,433360,2023-02-23 05:00:00
1125,93.53,93.5,57053812,94.14,92.3186,93.1529,486809,2023-02-24 05:00:00
1126,94.28,93.76,47470321,94.78,93.14,93.812,409004,2023-02-27 05:00:00
1127,93.14,94.23,43959290,94.69,92.92,93.9332,369518,2023-02-28 05:00:00
1128,93.87,92.17,52299524,94.68,91.59,92.56,449825,2023-03-01 05:00:00
1129,91.41,92.13,55563270,92.23,90.39,91.3175,456728,2023-03-02 05:00:00
1130,92.74,94.9,55741309,94.94,92.66,94.263,433448,2023-03-03 05:00:00
1131,95.19,93.75,52112355,96.545,93.74,94.9337,424111,2023-03-06 05:00:00
1132,94.06,93.55,49090268,95.09,92.78,93.8849,380920,2023-03-07 05:00:00
1133,93.6,93.92,44899128,94.165,92.18,93.3325,351441,2023-03-08 05:00:00
1134,93.68,92.25,56218705,96.21,92.18,94.1054,452985,2023-03-09 05:00:00
1135,92.67,90.73,69827490,93.57,90.245,91.6025,594321,2023-03-10 05:00:00
1136,89.97,92.43,72397053,94.02,88.12,91.9457,607384,2023-03-13 04:00:00
1137,93.83,94.88,60912674,95.07,92.71,94.1575,464479,2023-03-14 04:00:00
1138,93.22,96.2,70536792,96.67,93.07,95.1396,560234,2023-03-15 04:00:00
1139,95.75,100.04,84238058,100.99,95.61,99.3317,693378,2023-03-16 04:00:00
1140,99.79,98.95,87280992,100.66,97.455,98.9601,510343,2023-03-17 04:00:00
1141,98.41,97.71,62326911,98.48,95.7,97.0354,509445,2023-03-20 04:00:00
1142,98.14,100.61,58237275,100.845,98,99.6088,465171,2023-03-21 04:00:00
1143,100.45,98.7,57367105,102.1,98.61,100.2203,483998,2023-03-22 04:00:00
1144,100.43,98.71,57472010,101.06,97.62,99.529,469445,2023-03-23 04:00:00
1145,98.065,98.13,56138401,98.3,96.4,97.5291,419956,2023-03-24 04:00:00
1146,99.07,98.04,46704796,99.34,97.08,98.2207,382065,2023-03-27 04:00:00
1147,98.11,97.24,38720050,98.44,96.29,97.3171,313968,2023-03-28 04:00:00
1148,98.69,100.25,49783279,100.4218,98.56,99.8089,375796,2023-03-29 04:00:00
1149,101.55,102,53633398,103.04,101.01,101.9176,413471,2023-03-30 04:00:00
1150,102.16,103.29,56700317,103.49,101.95,102.9746,422311,2023-03-31 04:00:00
1151,102.3,102.41,41135733,103.29,101.43,102.2287,359080,2023-04-03 04:00:00
1152,102.75,103.95,48662496,104.2,102.11,103.3141,378108,2023-04-04 04:00:00
1153,103.91,101.1,45175393,103.91,100.7506,101.636,398442,2023-04-05 04:00:00
1154,100.75,102.06,43808020,102.3817,99.8008,101.3664,350990,2023-04-06 04:00:00
1155,100.96,102.17,37261185,102.2,99.57,101.1068,336893,2023-04-10 04:00:00
1156,100.8,99.92,60028547,101,99.01,99.8852,508395,2023-04-11 04:00:00
1157,100.4,97.83,56735007,100.51,97.705,98.9701,460026,2023-04-12 04:00:00
1158,98.95,102.4,67925138,102.57,98.71,101.1854,516926,2023-04-13 04:00:00
1159,102.07,102.51,51175522,103.2013,101.11,102.1347,422097,2023-04-14 04:00:00
1160,103.16,102.74,39919457,103.73,101.59,102.5854,347495,2023-04-17 04:00:00
1161,103.95,102.3,39790518,104.2,101.52,102.4244,365986,2023-04-18 04:00:00
1162,101.58,104.3,58398890,105.12,101.39,103.9426,452914,2023-04-19 04:00:00
1163,103.53,103.81,57696866,105.25,103.21,104.073,432539,2023-04-20 04:00:00
1164,106.1,106.96,86734185,108.15,105.08,106.7879,700624,2023-04-21 04:00:00
1165,107.655,106.21,69572310,109.23,105.07,106.6833,531663,2023-04-24 04:00:00
1166,104.91,102.57,65026818,105.45,102.45,103.8593,494317,2023-04-25 04:00:00
1167,105.04,104.98,73783977,106.62,104.1,105.511,578920,2023-04-26 04:00:00
1168,108.16,109.82,149900667,110.86,106.8,110.9409,1113448,2023-04-27 04:00:00
1169,107.73,105.45,130715946,109.48,104.33,105.8406,1015958,2023-04-28 04:00:00
1170,104.95,102.05,74659196,105.23,101.82,102.9682,583134,2023-05-01 04:00:00
1171,101.47,103.63,73458850,103.9,101.15,103.0701,533212,2023-05-02 04:00:00
1172,103.735,103.65,65051925,105.96,103.28,104.7227,487540,2023-05-03 04:00:00
1173,104.04,104,45345523,105.39,103.3117,104.3355,372148,2023-05-04 04:00:00
1174,104.27,105.655,56951644,105.76,103.55,105.0963,440870,2023-05-05 04:00:00
1175,105.04,105.83,49412909,106.095,104.7001,105.5519,379993,2023-05-08 04:00:00
1176,105.48,106.62,44089359,106.79,105.1567,106.2617,322823,2023-05-09 04:00:00
1177,108.1,110.19,78627441,110.67,108.05,109.5931,617458,2023-05-10 04:00:00
1178,111.03,112.18,74924841,113.28,110.49,112.1671,556512,2023-05-11 04:00:00
1179,112.16,110.26,49852671,112.64,109.3185,110.4731,415047,2023-05-12 04:00:00
1180,111.15,111.2,52461045,112.29,109.25,110.6888,402849,2023-05-15 04:00:00
1181,111.05,113.4,71340708,114.7899,111.05,113.5435,511222,2023-05-16 04:00:00
1182,114.89,115.5,65648177,115.83,114.22,115.2152,516297,2023-05-17 04:00:00
1183,116.69,118.15,73173987,118.6,116.335,117.5869,552169,2023-05-18 04:00:00
1184,118.16,116.25,55056307,118.31,115.7,116.6892,432817,2023-05-19 04:00:00
1185,116.77,115.01,70720123,116.77,114.25,115.1666,548402,2023-05-22 04:00:00
1186,114.27,114.99,67576262,117.14,113.78,115.6139,457967,2023-05-23 04:00:00
1187,115.35,116.75,63453438,117.34,115.02,116.3022,493429,2023-05-24 04:00:00
1188,116.63,115,66496681,116.87,114.31,115.1167,538033,2023-05-25 04:00:00
1189,116.04,120.11,96779889,121.5,116.02,119.7818,740906,2023-05-26 04:00:00
1190,122.37,121.66,64297208,122.92,119.855,121.6229,561348,2023-05-30 04:00:00
1191,121.45,120.58,72800787,122.04,119.17,120.4395,492145,2023-05-31 04:00:00
1192,120.69,122.77,54375131,123.49,119.93,122.2429,470500,2023-06-01 04:00:00
1193,124.92,124.25,61264414,126.39,124.015,124.9012,518431,2023-06-02 04:00:00
1194,123.36,125.3,47927308,125.8,123.03,124.901,433834,2023-06-05 04:00:00
1195,125.07,126.61,45692396,127.4,125,126.4033,405265,2023-06-06 04:00:00
1196,127.01,121.23,95463275,127.365,120.63,122.8822,734460,2023-06-07 04:00:00
1197,123.01,124.25,62146312,125.625,122.2579,124.1726,536307,2023-06-08 04:00:00
1198,124.08,123.43,51392018,125.8,123.19,124.1476,462583,2023-06-09 04:00:00
1199,124.02,126.57,51473276,126.78,123.53,125.6287,442437,2023-06-12 04:00:00
1200,128.12,126.66,50549345,128.41,125.18,126.6264,463938,2023-06-13 04:00:00
1201,126.7,126.42,52422463,126.95,124.12,125.9897,422440,2023-06-14 04:00:00
1202,125.21,127.11,60458471,127.69,124.32,126.4457,447494,2023-06-15 04:00:00
1203,127.71,125.49,84247054,127.9,125.3,126.2386,438497,2023-06-16 04:00:00
1204,124.97,125.78,56769122,127.25,124.5,125.7764,436492,2023-06-20 04:00:00
1205,125.64,124.83,52137670,126.73,123.85,125.0403,438227,2023-06-21 04:00:00
1206,125.31,130.15,90354572,130.33,125.14,128.8713,658049,2023-06-22 04:00:00
1207,129.11,129.33,71917746,130.84,128.28,129.7468,534789,2023-06-23 04:00:00
1208,129.33,127.33,59989317,131.49,127.1,128.8065,469915,2023-06-26 04:00:00
1209,128.63,129.18,46801099,130.085,127.55,128.884,391901,2023-06-27 04:00:00
1210,128.94,129.04,52149512,131.48,128.44,129.7581,442381,2023-06-28 04:00:00
1211,128.77,127.9,40760959,129.26,127.255,128.0166,367045,2023-06-29 04:00:00
1212,129.47,130.36,54327974,131.245,128.95,130.2735,437288,2023-06-30 04:00:00
1213,130.82,130.22,28264785,131.85,130.065,130.8295,288178,2023-07-03 04:00:00
1214,130.24,130.38,35895409,131.4,129.64,130.3199,352167,2023-07-05 04:00:00
1215,128.25,128.36,40697848,128.73,127.37,128.268,393280,2023-07-06 04:00:00
1216,128.59,129.78,41992251,130.97,128.1294,129.8568,395217,2023-07-07 04:00:00
1217,129.07,127.13,61889289,129.28,125.915,127.083,569506,2023-07-10 04:00:00
1218,127.75,128.78,49951460,129.77,127.35,128.6314,445921,2023-07-11 04:00:00
1219,130.31,130.8,53922847,131.26,128.83,130.2768,458437,2023-07-12 04:00:00
1220,134.04,134.3,61166283,134.67,132.71,133.882,531708,2023-07-13 04:00:00
1221,134.06,134.68,54466090,136.65,134.06,135.2716,486529,2023-07-14 04:00:00
1222,134.56,133.56,48450198,135.62,133.21,133.8504,463529,2023-07-17 04:00:00
1223,132.71,132.83,54969133,133.86,131.355,132.6637,474707,2023-07-18 04:00:00
1224,133.39,135.36,54390507,135.99,132.53,135.0114,487048,2023-07-19 04:00:00
1225,134.07,129.96,59782329,134.7915,129.33,131.4709,568435,2023-07-20 04:00:00
1226,131.34,130,133282294,131.37,128.415,129.966,506609,2023-07-21 04:00:00
1227,130.305,128.8,45670858,131.66,128.35,129.2815,391846,2023-07-24 04:00:00
1228,129.31,129.13,39219663,129.58,128.53,129.0005,374778,2023-07-25 04:00:00
1229,126.51,128.15,53910087,129.08,126.11,127.7909,524592,2023-07-26 04:00:00
1230,131,128.25,52610661,132.63,127.79,130.3938,499433,2023-07-27 04:00:00
1231,129.69,132.21,46269781,133.01,129.33,131.8837,413438,2023-07-28 04:00:00
1232,133.2,133.68,41901516,133.87,132.38,133.341,406644,2023-07-31 04:00:00
1233,133.55,131.69,42250989,133.69,131.6199,132.247,385743,2023-08-01 04:00:00
1234,130.154,128.21,50988614,130.23,126.82,128.3973,532942,2023-08-02 04:00:00
1235,127.48,128.91,90855736,129.84,126.41,131.4941,746639,2023-08-03 04:00:00
1236,141.06,139.57,153091370,143.63,139.32,141.3899,1366815,2023-08-04 04:00:00
1237,140.99,142.22,71213112,142.54,138.95,141.0045,659134,2023-08-07 04:00:00
1238,140.62,139.94,51706497,140.84,138.42,139.5936,509773,2023-08-08 04:00:00
1239,139.97,137.85,49910149,140.32,137.1,138.3272,428760,2023-08-09 04:00:00
1240,139.075,138.56,58804832,140.41,137.49,138.8765,460780,2023-08-10 04:00:00
1241,137.4,138.41,42905833,139.33,137,138.3628,394897,2023-08-11 04:00:00
1242,138.3,140.57,47148699,140.59,137.75,139.6426,404084,2023-08-14 04:00:00
1243,140.05,137.67,42781521,141.2778,137.23,138.368,409077,2023-08-15 04:00:00
1244,137.19,135.07,41675903,137.27,135.01,136.0273,403275,2023-08-16 04:00:00
1245,135.46,133.98,48354085,136.085,133.53,134.6856,414339,2023-08-17 04:00:00
1246,131.62,133.22,48497595,134.065,131.15,132.7896,431787,2023-08-18 04:00:00
1247,133.74,134.68,41442483,135.185,132.71,134.1416,348372,2023-08-21 04:00:00
1248,135.08,134.25,32935104,135.65,133.73,134.5803,328047,2023-08-22 04:00:00
1249,134.5,135.52,42786043,135.95,133.22,134.9818,382201,2023-08-23 04:00:00
1250,136.4,131.84,43646250,136.775,131.83,133.1621,406488,2023-08-24 04:00:00
1251,132.47,133.26,44147451,133.87,130.58,132.5207,405801,2023-08-25 04:00:00
1252,133.78,133.14,33956210,133.95,131.85,132.7164,333029,2023-08-28 04:00:00
1253,133.38,134.91,38646093,135.14,133.25,134.4652,361304,2023-08-29 04:00:00
1254,134.93,135.07,36130015,135.68,133.92,134.9916,325589,2023-08-30 04:00:00
1255,135.06,138.01,59215644,138.7885,135,137.7803,466045,2023-08-31 04:00:00
