GOOG,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
1244,129.28,129.11,17548355,130.8975,128.46,129.404,210996,2023-08-16 04:00:00
1245,130.45,130.46,23665562,132.4913,129.85,130.9301,257932,2023-08-17 04:00:00
1246,129.06,128.11,23627196,129.83,127,128.0749,259950,2023-08-18 04:00:00
1247,127.85,128.93,21851070,129.26,127.16,128.5364,200445,2023-08-21 04:00:00
1248,129.13,129.69,15569373,130.95,128.925,129.8682,172795,2023-08-22 04:00:00
1249,130.85,133.21,26497027,134.07,130.51,133.2082,259717,2023-08-23 04:00:00
1250,134.7272,130.42,18680381,134.97,130.3,131.8825,206694,2023-08-24 04:00:00
1251,130.14,130.69,20678096,131.4,128.04,129.9131,232375,2023-08-25 04:00:00
1252,132.08,131.79,16715467,133.24,130.85,131.765,201956,2023-08-28 04:00:00
1253,132.9981,135.49,30803265,137.295,132.98,135.2967,306213,2023-08-29 04:00:00
1254,135.57,136.93,21773356,137.25,135.021,136.457,218608,2023-08-30 04:00:00
1255,137.05,137.35,28147826,138.4,136.82,137.7219,274469,2023-08-31 04:00:00
