AAPL,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
1153,164.74,163.76,51511744,165.05,161.8,163.4912,533621,2023-04-05 04:00:00
1154,162.43,164.66,45390123,164.9584,162,164.0257,446212,2023-04-06 04:00:00
1155,161.42,162.03,47670382,162.03,160.08,161.2628,563913,2023-04-10 04:00:00
1156,162.35,160.8,47494217,162.36,160.51,161.1314,490479,2023-04-11 04:00:00
1157,161.22,160.1,50133062,162.06,159.78,160.8845,514261,2023-04-12 04:00:00
1158,161.63,165.56,68418649,165.8,161.42,164.3531,595709,2023-04-13 04:00:00
1159,164.59,165.21,49314480,166.32,163.82,165.0394,489551,2023-04-14 04:00:00
1160,165.09,165.23,41516217,165.39,164.03,164.8044,483388,2023-04-17 04:00:00
1161,166.1,166.47,49915508,167.41,165.65,166.3535,494642,2023-04-18 04:00:00
1162,165.8,167.63,47621166,168.16,165.54,167.2806,473866,2023-04-19 04:00:00
1163,166.09,166.65,52456377,167.87,165.56,166.779,493153,2023-04-20 04:00:00
1164,165.05,165.02,57736141,166.4521,164.49,165.0754,520279,2023-04-21 04:00:00
1165,165,165.33,41449581,165.6,163.89,164.9397,459499,2023-04-24 04:00:00
1166,165.19,163.77,48652863,166.305,163.73,164.6479,501548,2023-04-25 04:00:00
1167,163.055,163.76,45487296,165.28,162.8,163.9084,493403,2023-04-26 04:00:00
1168,165.19,168.41,64898729,168.56,165.19,167.3197,575981,2023-04-27 04:00:00
1169,168.49,169.68,55275851,169.85,167.8801,168.9479,527763,2023-04-28 04:00:00
1170,169.28,169.59,52424936,170.45,168.64,169.6586,540745,2023-05-01 04:00:00
1171,170.09,168.54,48425696,170.35,167.54,168.6978,509755,2023-05-02 04:00:00
1172,169.5,167.45,65126998,170.92,167.16,169.013,610052,2023-05-03 04:00:00
1173,164.89,165.79,81225673,167.04,164.31,166.0983,832121,2023-05-04 04:00:00
1174,170.975,173.57,113402971,174.3,170.76,173.3116,915977,2023-05-05 04:00:00
1175,172.48,173.5,55962634,173.85,172.11,173.321,563138,2023-05-08 04:00:00
1176,173.05,171.77,45326874,173.54,171.6,172.3162,456209,2023-05-09 04:00:00
1177,173.02,173.555,53724501,174.03,171.9,173.1737,511486,2023-05-10 04:00:00
1178,173.85,173.75,49473076,174.59,172.17,173.4903,501955,2023-05-11 04:00:00
1179,173.62,172.57,45533138,174.06,171,172.3696,490533,2023-05-12 04:00:00
1180,173.16,172.07,37264259,173.21,171.47,172.1109,444785,2023-05-15 04:00:00
1181,171.99,172.07,42110293,173.1383,171.7991,172.2781,436165,2023-05-16 04:00:00
1182,171.71,172.69,57934404,172.925,170.4201,171.85,554940,2023-05-17 04:00:00
1183,173,175.05,65496657,175.24,172.58,174.3014,595692,2023-05-18 04:00:00
1184,176.39,175.16,55525641,176.39,174.94,175.5191,532731,2023-05-19 04:00:00
1185,173.98,174.2,43570932,174.71,173.45,174.1828,526393,2023-05-22 04:00:00
1186,173.13,171.56,50745163,173.3794,171.275,172.1908,535091,2023-05-23 04:00:00
1187,171.09,171.84,43711588,172.4183,170.52,171.5088,492275,2023-05-24 04:00:00
1188,172.41,172.99,55889523,173.895,171.69,172.8818,534909,2023-05-25 04:00:00
1189,173.32,175.43,54834975,175.77,173.11,175.1454,529918,2023-05-26 04:00:00
1190,176.96,177.3,55963954,178.99,176.57,177.4489,651318,2023-05-30 04:00:00
1191,177.325,177.25,99625288,179.35,176.76,177.9376,669221,2023-05-31 04:00:00
1192,177.7,180.09,68901712,180.12,176.9306,179.3796,624132,2023-06-01 04:00:00
1193,181.03,180.95,61996852,181.78,179.26,180.6479,617235,2023-06-02 04:00:00
1194,182.63,179.58,121722517,184.951,178.035,182.1408,1286180,2023-06-05 04:00:00
1195,179.965,179.21,64845314,180.12,177.43,178.7093,705164,2023-06-06 04:00:00
1196,178.44,177.82,61944615,181.21,177.32,178.6619,669062,2023-06-07 04:00:00
1197,177.895,180.57,50210681,180.84,177.46,179.5493,548456,2023-06-08 04:00:00
1198,181.5,180.96,48869360,182.23,180.63,181.4395,557894,2023-06-09 04:00:00
1199,181.27,183.79,54754995,183.89,180.97,182.836,562058,2023-06-12 04:00:00
1200,182.8,183.31,54867129,184.15,182.44,183.1702,608337,2023-06-13 04:00:00
1201,183.37,183.95,57462782,184.39,182.02,183.7101,614097,2023-06-14 04:00:00
1202,183.96,186.01,65433166,186.52,183.78,185.5672,697003,2023-06-15 04:00:00
1203,186.73,184.92,101151225,186.99,184.27,185.4644,616272,2023-06-16 04:00:00
1204,184.41,185.01,49799092,186.1,184.41,185.2709,577495,2023-06-20 04:00:00
1205,184.9,183.96,49515697,185.41,182.5901,184.0809,520855,2023-06-21 04:00:00
1206,183.74,187,51245327,187.045,183.67,186.1166,563076,2023-06-22 04:00:00
1207,185.55,186.68,53112346,187.56,185.01,186.4952,539704,2023-06-23 04:00:00
1208,186.83,185.27,48088661,188.05,185.23,186.3292,584497,2023-06-26 04:00:00
1209,185.89,188.06,50731499,188.39,185.67,187.4998,511869,2023-06-27 04:00:00
1210,187.93,189.25,51216801,189.9,187.6,188.8916,559145,2023-06-28 04:00:00
1211,189.08,189.59,46347308,190.07,188.94,189.5561,525367,2023-06-29 04:00:00
1212,191.63,193.97,85068452,194.48,191.26,193.102,774380,2023-06-30 04:00:00
1213,193.78,192.46,31458198,193.88,191.76,192.6624,500175,2023-07-03 04:00:00
1214,191.565,191.33,46896861,192.98,190.62,191.5803,560170,2023-07-05 04:00:00
1215,189.84,191.81,45155523,192.02,189.2,190.8214,562755,2023-07-06 04:00:00
1216,191.41,190.68,46757498,192.67,190.24,191.4218,538826,2023-07-07 04:00:00
1217,189.26,188.61,59912163,189.99,187.035,188.3628,736912,2023-07-10 04:00:00
1218,189.16,188.08,46638119,189.3,186.6,187.8219,577717,2023-07-11 04:00:00
1219,189.68,189.77,60750218,191.7,188.47,189.9586,652126,2023-07-12 04:00:00
1220,190.5,190.54,41337338,191.19,189.78,190.565,467952,2023-07-13 04:00:00
1221,190.23,190.69,41616242,191.1799,189.63,190.4662,513233,2023-07-14 04:00:00
1222,191.9,193.99,50520159,194.32,191.81,193.2997,602852,2023-07-17 04:00:00
1223,193.35,193.73,48153774,194.33,192.415,193.3846,544605,2023-07-18 04:00:00
1224,193.1,195.1,80492323,198.23,192.65,194.9188,776766,2023-07-19 04:00:00
1225,195.09,193.13,59581196,196.47,192.495,194.276,639817,2023-07-20 04:00:00
1226,194.1,191.94,71451683,194.97,191.23,192.5948,580360,2023-07-21 04:00:00
1227,193.41,192.75,45507451,194.91,192.25,193.2011,525855,2023-07-24 04:00:00
1228,193.33,193.62,37283201,194.44,192.915,193.804,445394,2023-07-25 04:00:00
1229,193.67,194.5,47471868,195.64,193.32,194.3737,502309,2023-07-26 04:00:00
1230,196.02,193.22,47439680,197.2,192.55,194.8773,570472,2023-07-27 04:00:00
1231,194.67,195.83,47691443,196.626,194.14,195.8075,519151,2023-07-28 04:00:00
1232,196.06,196.45,38824113,196.49,195.26,196.1507,530506,2023-07-31 04:00:00
1233,196.235,195.605,35281426,196.73,195.28,195.8486,477616,2023-08-01 04:00:00
1234,195.04,192.58,50388811,195.18,191.8507,192.9395,620582,2023-08-02 04:00:00
1235,191.57,191.17,62243282,192.37,190.69,191.1312,754703,2023-08-03 04:00:00
1236,185.52,181.99,115956841,187.38,181.92,184.279,1336765,2023-08-04 04:00:00
1237,182.13,178.85,97105069,183.13,177.35,179.0119,1159281,2023-08-07 04:00:00
1238,179.69,179.8,67769003,180.27,177.58,178.9854,709019,2023-08-08 04:00:00
1239,180.87,178.19,60303492,180.93,177.01,178.4887,666112,2023-08-09 04:00:00
1240,179.48,177.97,54686851,180.75,177.6,178.7951,652995,2023-08-10 04:00:00
1241,177.32,177.79,51036672,178.62,176.55,177.8056,586481,2023-08-11 04:00:00
1242,177.97,179.46,43675627,179.69,177.305,178.9475,564982,2023-08-14 04:00:00
1243,178.88,177.45,43574863,179.48,177.05,177.9886,510071,2023-08-15 04:00:00
1244,177.13,176.57,45712957,178.54,176.5,177.4133,526074,2023-08-16 04:00:00
1245,177.14,174,66054482,177.5054,173.48,174.5857,673083,2023-08-17 04:00:00
1246,172.3,174.49,60171878,175.1,171.96,173.8904,596474,2023-08-18 04:00:00
1247,175.07,175.84,46161959,176.13,173.735,175.2221,559658,2023-08-21 04:00:00
1248,177.06,177.23,42057245,177.68,176.25,177.0098,501508,2023-08-22 04:00:00
1249,178.52,181.12,52722752,181.55,178.325,180.6482,587165,2023-08-23 04:00:00
1250,180.674,176.38,54912798,181.104,176.01,177.7035,610377,2023-08-24 04:00:00
1251,177.38,178.61,51439994,179.15,175.82,177.9075,554789,2023-08-25 04:00:00
1252,180.09,180.19,43803238,180.59,178.545,179.6595,532485,2023-08-28 04:00:00
1253,179.695,184.12,52953948,184.9,179.5,183.28,576465,2023-08-29 04:00:00
1254,184.94,187.65,60803988,187.85,184.74,186.93,636448,2023-08-30 04:00:00
1255,187.84,187.87,60806519,189.12,187.48,188.1488,554868,2023-08-31 04:00:00
