NVDA,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
1175,285.22,291.51,34497890,292.2,283.5,288.5788,402862,2023-05-08 04:00:00
1176,288.99,285.71,31486946,289.73,284.5,286.3035,373192,2023-05-09 04:00:00
1177,290.05,288.85,36934048,291.13,284.6128,288.5426,445394,2023-05-10 04:00:00
1178,288.96,285.78,32158903,289.5,282.46,285.5985,403949,2023-05-11 04:00:00
1179,285.29,283.4,27406335,287.8,280.46,283.2889,363082,2023-05-12 04:00:00
1180,285.085,289.53,29346499,289.69,281.52,286.7348,356291,2023-05-15 04:00:00
1181,288.41,292.13,44940494,298.7,288.32,294.2693,540152,2023-05-16 04:00:00
1182,295.84,301.78,43253491,301.99,294.3001,298.8554,527650,2023-05-17 04:00:00
1183,304.1,316.78,74864821,318.28,303.2,313.4127,858947,2023-05-18 04:00:00
1184,315.36,312.64,47390717,315.8,309.16,312.5319,568070,2023-05-19 04:00:00
1185,309.01,311.76,37013367,315.2,306.8,312.0914,461564,2023-05-22 04:00:00
1186,310,306.88,35620126,312.88,306.31,309.0675,463665,2023-05-23 04:00:00
1187,302.1,305.38,72141851,306.07,298.06,321.5948,1002242,2023-05-24 04:00:00
1188,385.23,379.8,154383377,394.8,366.35,383.018,2225510,2023-05-25 04:00:00
1189,378.9,389.46,71386076,391.7,375.5,385.3114,960826,2023-05-26 04:00:00
1190,405.95,401.11,92335810,419.38,399.49,406.589,1318463,2023-05-30 04:00:00
1191,394.88,378.34,100258020,402.95,378.22,385.7564,1111105,2023-05-31 04:00:00
1192,384.89,397.7,63587095,400.5,383.4,393.1411,902290,2023-06-01 04:00:00
1193,400.97,393.27,48258421,405,390.5801,395.5843,696884,2023-06-02 04:00:00
1194,389.09,391.71,39573651,395.6503,387.07,390.9822,554607,2023-06-05 04:00:00
1195,388.3,386.54,38872914,391.6,381.48,387.1346,538129,2023-06-06 04:00:00
1196,389.15,374.75,51162829,394.99,373.56,383.6278,697455,2023-06-07 04:00:00
1197,377.24,385.1,41777240,388.64,375.05,383.5363,595408,2023-06-08 04:00:00
1198,390.37,387.7,42671747,397.11,385.67,390.7545,586699,2023-06-09 04:00:00
1199,392,394.82,38967335,395.2999,386.18,390.5193,533506,2023-06-12 04:00:00
1200,401.86,410.22,61320816,411.01,397.4,405.3232,853507,2023-06-13 04:00:00
1201,408.24,429.97,74046502,430,405.52,419.7257,1012970,2023-06-14 04:00:00
1202,426.02,426.53,56849004,432.89,421.47,427.8338,762864,2023-06-15 04:00:00
1203,434.5,426.92,65569741,437.21,426.605,432.0286,735549,2023-06-16 04:00:00
1204,429.98,438.08,45113911,439.9,426.74,432.741,631515,2023-06-20 04:00:00
1205,435.01,430.45,55160291,436.15,420.8,428.6582,738161,2023-06-21 04:00:00
1206,422.53,430.25,41750733,434.255,422.34,429.6708,542373,2023-06-22 04:00:00
1207,424.64,422.09,35810734,428.09,420.15,423.9136,504325,2023-06-23 04:00:00
1208,424.61,406.32,59432192,427.64,401,411.3687,799358,2023-06-26 04:00:00
1209,407.99,418.76,46223256,419.4,404.48,412.4728,609804,2023-06-27 04:00:00
1210,406.6,411.17,58263790,418.45,405.18,411.7707,793329,2023-06-28 04:00:00
1211,415.58,408.22,38051430,416,406,409.7244,496354,2023-06-29 04:00:00
1212,416.8,423.02,50112495,425.5,415.01,422.1864,630368,2023-06-30 04:00:00
1213,425.17,424.13,19820919,428.98,422.02,425.1058,323138,2023-07-03 04:00:00
1214,421.35,423.17,32361756,431.77,420.85,426.6446,468057,2023-07-05 04:00:00
1215,418.44,421.03,30413879,421.79,413.46,418.1578,448028,2023-07-06 04:00:00
1216,423.22,425.03,35585147,432.14,421.8,427.6419,465971,2023-07-07 04:00:00
1217,426.57,421.8,35379411,428.11,416.49,421.3067,501330,2023-07-10 04:00:00
1218,424.81,424.05,29681506,427.58,420.67,423.7534,410728,2023-07-11 04:00:00
1219,430.33,439.02,48127702,439.35,427.7728,435.979,632871,2023-07-12 04:00:00
1220,445.18,459.77,47788389,461.55,444.92,451.9371,678697,2023-07-13 04:00:00
1221,465.8281,454.69,77161098,480.88,450.6,466.484,1061060,2023-07-14 04:00:00
1222,462.89,464.61,51038262,464.96,452.6241,459.0124,677693,2023-07-17 04:00:00
1223,467.01,474.94,57007342,478.9599,457.34,469.0057,752333,2023-07-18 04:00:00
1224,474.64,470.77,42750179,478.18,467.42,471.5943,639866,2023-07-19 04:00:00
1225,465.07,455.2,53779791,470.87,450.62,459.3795,767370,2023-07-20 04:00:00
1226,457.88,443.09,96376863,458.66,441,446.0691,742182,2023-07-21 04:00:00
1227,447.31,446.12,38310339,451.09,440.4,446.3135,496277,2023-07-24 04:00:00
1228,449.41,456.79,34808091,461.825,449.23,457.727,487298,2023-07-25 04:00:00
1229,460.21,454.52,36423726,460.53,446.3,453.1749,507434,2023-07-26 04:00:00
1230,465.19,459,45585202,473.95,457.5,466.6117,642024,2023-07-27 04:00:00
1231,466.68,467.5,33113054,470.27,463.81,467.0534,449390,2023-07-28 04:00:00
1232,467.54,467.29,25105528,471.3,465.0601,467.5436,388051,2023-07-31 04:00:00
1233,464.595,465.07,23924397,469,460.27,464.9565,381049,2023-08-01 04:00:00
1234,458.31,442.69,53011746,458.4,433.87,444.4011,806783,2023-08-02 04:00:00
1235,438,445.15,32504460,451.18,438,446.257,460736,2023-08-03 04:00:00
1236,449.85,446.8,36266618,456.42,443.93,450.115,504074,2023-08-04 04:00:00
1237,451.11,454.165,32215354,455.4,445.6345,451.1569,441347,2023-08-07 04:00:00
1238,448.53,446.64,35384343,452.42,440.5601,446.18,502467,2023-08-08 04:00:00
1239,442.74,425.54,58620257,443.12,421.34,429.7717,801122,2023-08-09 04:00:00
1240,421.6,423.88,49263030,435.74,418.35,426.1625,646072,2023-08-10 04:00:00
1241,417.51,408.55,53302806,420.18,406.39,411.8281,721161,2023-08-11 04:00:00
1242,404.86,437.53,69017543,438,403.11,426.9081,870254,2023-08-14 04:00:00
1243,445.6,439.4,67605151,452.68,437.1,443.8066,881673,2023-08-15 04:00:00
1244,445.2,434.86,51395068,446.75,434.06,439.3663,666112,2023-08-16 04:00:00
1245,439.7,433.435,45235532,440.62,430.01,435.1021,557770,2023-08-17 04:00:00
1246,426.35,432.99,58374261,435.7799,416.6,427.0608,724999,2023-08-18 04:00:00
1247,444.94,469.67,69255837,470.65,442.22,457.9433,906839,2023-08-21 04:00:00
1248,481.35,456.68,75595821,481.87,453.331,462.6975,1075656,2023-08-22 04:00:00
1249,458.66,471.16,77856508,472,452.08,474.7534,1210341,2023-08-23 04:00:00
1250,502.16,471.63,115588734,502.66,471.59,483.8834,1721414,2023-08-24 04:00:00
1251,470.12,460.18,92531152,478.05,450.24,460.9434,1289231,2023-08-25 04:00:00
1252,464.82,468.35,68499743,469.8,448.88,461.4866,908306,2023-08-28 04:00:00
1253,466.66,487.84,70139699,490.81,463.9101,483.4246,886677,2023-08-29 04:00:00
1254,490.44,492.64,73489798,499.27,484.25,493.0923,922411,2023-08-30 04:00:00
1255,493.8,493.55,52957876,497.44,489.58,494.3689,649589,2023-08-31 04:00:00
